"year","math","retained","female","black","hispanic","size","lowinc","school","child"
2.5,2.371,0,0,0,0,1486,49.8,3810,1305
-1.5,-0.942,0,0,0,0,1486,49.8,3810,1306
-0.5,0.777,0,0,0,0,1486,49.8,3810,1306
0.5,2.43,0,0,0,0,1486,49.8,3810,1306
1.5,2.508,0,0,0,0,1486,49.8,3810,1306
2.5,1.514,0,0,0,0,1486,49.8,3810,1306
-1.5,-3.068,0,0,0,1,1486,49.8,3810,1307
-0.5,-1.946,0,0,0,1,1486,49.8,3810,1307
0.5,-1.555,0,0,0,1,1486,49.8,3810,1307
1.5,-0.725,0,0,0,1,1486,49.8,3810,1307
2.5,0.551,0,0,0,1,1486,49.8,3810,1307
-1.5,-2.188,0,1,0,0,1486,49.8,3810,1308
-0.5,-2.225,0,1,0,0,1486,49.8,3810,1308
0.5,-2.551,0,1,0,0,1486,49.8,3810,1308
1.5,-1.059,0,1,0,0,1486,49.8,3810,1308
2.5,-0.768,0,1,0,0,1486,49.8,3810,1308
-0.5,-0.365,0,1,0,0,1486,49.8,3810,1309
0.5,-0.316,0,1,0,0,1486,49.8,3810,1309
1.5,-0.032,0,1,0,0,1486,49.8,3810,1309
2.5,0.044,0,1,0,0,1486,49.8,3810,1309
-1.5,-0.126,0,1,0,0,1486,49.8,3810,1311
-0.5,0.546,0,1,0,0,1486,49.8,3810,1311
0.5,1.146,0,1,0,0,1486,49.8,3810,1311
1.5,1.748,0,1,0,0,1486,49.8,3810,1311
-1.5,-1.689,0,0,0,1,1486,49.8,3810,1324
-0.5,-0.501,0,0,0,1,1486,49.8,3810,1324
0.5,1.146,0,0,0,1,1486,49.8,3810,1324
-1.5,-0.06,0,0,0,0,1486,49.8,3810,1408
-0.5,1.36,0,0,0,0,1486,49.8,3810,1408
0.5,3.273,0,0,0,0,1486,49.8,3810,1408
1.5,2.814,0,0,0,0,1486,49.8,3810,1408
2.5,3.163,0,0,0,0,1486,49.8,3810,1408
-0.5,-0.028,0,1,0,0,1486,49.8,3810,1455
0.5,1.309,0,1,0,0,1486,49.8,3810,1455
1.5,1.748,0,1,0,0,1486,49.8,3810,1455
2.5,2.164,0,1,0,0,1486,49.8,3810,1455
-1.5,-1.538,0,1,0,0,1486,49.8,3810,1635
-0.5,0.058,0,1,0,0,1486,49.8,3810,1635
0.5,1.485,0,1,0,0,1486,49.8,3810,1635
1.5,2.653,0,1,0,0,1486,49.8,3810,1635
2.5,3.873,0,1,0,0,1486,49.8,3810,1635
-1.5,-0.608,0,1,0,0,1486,49.8,3810,1636
-0.5,-0.716,0,1,0,0,1486,49.8,3810,1636
0.5,0.463,0,1,0,0,1486,49.8,3810,1636
1.5,1.273,0,1,0,0,1486,49.8,3810,1636
2.5,2.231,0,1,0,0,1486,49.8,3810,1636
-1.5,-1.218,0,0,0,0,1486,49.8,3810,1637
-0.5,0.058,0,0,0,0,1486,49.8,3810,1637
0.5,2.14,0,0,0,0,1486,49.8,3810,1637
1.5,2.653,0,0,0,0,1486,49.8,3810,1637
2.5,2.445,0,0,0,0,1486,49.8,3810,1637
-1.5,-0.974,0,0,0,0,1486,49.8,3810,1638
-0.5,-0.194,0,0,0,0,1486,49.8,3810,1638
0.5,0.587,0,0,0,0,1486,49.8,3810,1638
1.5,1.421,0,0,0,0,1486,49.8,3810,1638
2.5,1.623,0,0,0,0,1486,49.8,3810,1638
-1.5,-2.188,0,1,0,0,1486,49.8,3810,1639
-0.5,-2.657,0,1,0,0,1486,49.8,3810,1639
0.5,-2.406,0,1,0,0,1486,49.8,3810,1639
1.5,-0.403,0,1,0,0,1486,49.8,3810,1639
2.5,0.2,0,1,0,0,1486,49.8,3810,1639
-1.5,-0.126,0,0,0,0,1486,49.8,3810,1640
-0.5,-0.112,0,0,0,0,1486,49.8,3810,1640
0.5,0.716,0,0,0,0,1486,49.8,3810,1640
-1.5,-1.276,0,0,0,0,1486,49.8,3810,1682
-0.5,-0.574,0,0,0,0,1486,49.8,3810,1682
0.5,-0.316,0,0,0,0,1486,49.8,3810,1682
1.5,0.292,0,0,0,0,1486,49.8,3810,1682
2.5,1.514,0,0,0,0,1486,49.8,3810,1682
-1.5,-0.974,0,1,0,0,1486,49.8,3810,1683
-0.5,1.194,0,1,0,0,1486,49.8,3810,1683
0.5,1.894,0,1,0,0,1486,49.8,3810,1683
-1.5,-1.772,0,1,1,0,1486,49.8,3810,1684
-0.5,-1.568,0,1,1,0,1486,49.8,3810,1684
0.5,-1.555,0,1,1,0,1486,49.8,3810,1684
1.5,-0.139,0,1,1,0,1486,49.8,3810,1684
-1.5,-3.068,0,1,0,1,1486,49.8,3810,1685
-0.5,-1.772,1,1,0,1,1486,49.8,3810,1685
0.5,-1.121,0,1,0,1,1486,49.8,3810,1685
1.5,0.698,0,1,0,1,1486,49.8,3810,1685
2.5,0.227,0,1,0,1,1486,49.8,3810,1685
-1.5,-1.987,0,1,0,0,1486,49.8,3810,1718
-0.5,-1.898,0,1,0,0,1486,49.8,3810,1718
0.5,-1.03,0,1,0,0,1486,49.8,3810,1718
1.5,-0.297,0,1,0,0,1486,49.8,3810,1718
2.5,0.749,0,1,0,0,1486,49.8,3810,1718
0.5,-1.894,0,1,0,1,842,53.3,3850,431
1.5,-0.725,0,1,0,1,842,53.3,3850,431
2.5,0.65,0,1,0,1,842,53.3,3850,431
-1.5,-2.558,0,0,1,0,842,53.3,3850,434
-0.5,-1.568,0,0,1,0,842,53.3,3850,434
0.5,-0.928,0,0,1,0,842,53.3,3850,434
1.5,-0.67,0,0,1,0,842,53.3,3850,434
2.5,-0.455,1,0,1,0,842,53.3,3850,434
-1.5,-2.96,0,1,1,0,842,53.3,3850,435
-0.5,-3.728,0,1,1,0,842,53.3,3850,435
0.5,-2.113,1,1,1,0,842,53.3,3850,435
-2.5,-3.068,0,0,0,0,842,53.3,3850,524
-1.5,-2.96,1,0,0,0,842,53.3,3850,524
-0.5,-1.631,0,0,0,0,842,53.3,3850,524
0.5,-0.826,0,0,0,0,842,53.3,3850,524
0.5,0.114,0,0,0,1,842,53.3,3850,618
1.5,1.934,0,0,0,1,842,53.3,3850,618
2.5,2.859,0,0,0,1,842,53.3,3850,618
-2.5,-2.188,0,0,0,1,842,53.3,3850,748
-1.5,-0.619,1,0,0,1,842,53.3,3850,748
-0.5,-0.501,0,0,0,1,842,53.3,3850,748
0.5,0.114,0,0,0,1,842,53.3,3850,748
1.5,1.066,0,0,0,1,842,53.3,3850,748
2.5,1.302,0,0,0,1,842,53.3,3850,748
-1.5,-1.541,0,0,0,1,842,53.3,3850,749
-0.5,-0.921,0,0,0,1,842,53.3,3850,749
0.5,0.852,0,0,0,1,842,53.3,3850,749
1.5,2.034,0,0,0,1,842,53.3,3850,749
-0.5,-1.631,0,1,0,0,842,53.3,3850,797
0.5,-0.419,0,1,0,0,842,53.3,3850,797
1.5,0.936,0,1,0,0,842,53.3,3850,797
0.5,-1.34,0,1,1,0,842,53.3,3850,1043
1.5,-0.779,0,1,1,0,842,53.3,3850,1043
2.5,1.047,0,1,1,0,842,53.3,3850,1043
-1.5,-2.902,0,1,1,0,842,53.3,3850,1196
-0.5,-3.094,0,1,1,0,842,53.3,3850,1196
0.5,0.083,1,1,1,0,842,53.3,3850,1196
-1.5,-2.188,0,1,0,0,842,53.3,3850,1318
-0.5,-1.966,0,1,0,0,842,53.3,3850,1318
0.5,-0.725,0,1,0,0,842,53.3,3850,1318
1.5,0.128,0,1,0,0,842,53.3,3850,1318
2.5,-0.225,0,1,0,0,842,53.3,3850,1318
-1.5,-1.218,0,1,0,0,842,53.3,3850,1319
-0.5,0.777,0,1,0,0,842,53.3,3850,1319
0.5,0.852,0,1,0,0,842,53.3,3850,1319
1.5,2.034,0,1,0,0,842,53.3,3850,1319
2.5,2.3,0,1,0,0,842,53.3,3850,1319
-1.5,-1.303,0,1,0,0,842,53.3,3850,1320
-0.5,0.058,0,1,0,0,842,53.3,3850,1320
0.5,1.309,0,1,0,0,842,53.3,3850,1320
1.5,2.14,0,1,0,0,842,53.3,3850,1320
2.5,2.954,0,1,0,0,842,53.3,3850,1320
0.5,-0.623,0,1,0,0,842,53.3,3850,1321
1.5,0.516,0,1,0,0,842,53.3,3850,1321
2.5,1.736,0,1,0,0,842,53.3,3850,1321
0.5,0.343,0,0,0,0,842,53.3,3850,1322
1.5,1.839,0,0,0,0,842,53.3,3850,1322
2.5,-0.515,0,0,0,0,842,53.3,3850,1322
0.5,-1.132,0,1,1,0,842,53.3,3850,1504
1.5,-0.192,0,1,1,0,842,53.3,3850,1504
2.5,0.452,0,1,1,0,842,53.3,3850,1504
-1.5,-3.232,0,0,1,0,842,53.3,3850,1569
-0.5,-1.616,1,0,1,0,842,53.3,3850,1569
0.5,-1.874,0,0,1,0,842,53.3,3850,1569
-0.5,1.36,0,0,0,0,842,53.3,3850,1616
0.5,1.485,0,0,0,0,842,53.3,3850,1616
1.5,3.207,0,0,0,0,842,53.3,3850,1616
-1.5,-1.987,0,1,0,0,842,53.3,3850,1686
-0.5,-0.942,0,1,0,0,842,53.3,3850,1686
0.5,-0.316,0,1,0,0,842,53.3,3850,1686
-1.5,-1.772,0,0,1,0,806,99.6,3890,131
-0.5,-0.351,0,0,1,0,806,99.6,3890,131
0.5,-0.419,0,0,1,0,806,99.6,3890,131
1.5,-0.403,0,0,1,0,806,99.6,3890,131
-0.5,-1.218,0,0,1,0,806,99.6,3890,232
0.5,-0.105,0,0,1,0,806,99.6,3890,232
1.5,0.811,0,0,1,0,806,99.6,3890,232
2.5,1.098,0,0,1,0,806,99.6,3890,232
-0.5,-1.505,0,1,1,0,806,99.6,3890,238
0.5,-1.446,0,1,1,0,806,99.6,3890,238
1.5,-1.357,0,1,1,0,806,99.6,3890,238
0.5,-1.446,0,0,1,0,806,99.6,3890,276
1.5,-0.616,0,0,1,0,806,99.6,3890,276
2.5,0.2,0,0,1,0,806,99.6,3890,276
-1.5,-1.13,0,1,1,0,806,99.6,3890,285
-0.5,0.439,0,1,1,0,806,99.6,3890,285
0.5,2.14,0,1,1,0,806,99.6,3890,285
0.5,-1.34,0,0,1,0,806,99.6,3890,526
1.5,-1.002,0,0,1,0,806,99.6,3890,526
2.5,-0.515,0,0,1,0,806,99.6,3890,526
-1.5,-0.84,0,1,1,0,806,99.6,3890,578
-0.5,0.148,0,1,1,0,806,99.6,3890,578
0.5,1.146,0,1,1,0,806,99.6,3890,578
1.5,1.202,0,1,1,0,806,99.6,3890,578
2.5,1.568,0,1,1,0,806,99.6,3890,578
-1.5,-3.206,0,1,1,0,806,99.6,3890,579
-0.5,-2.413,0,1,1,0,806,99.6,3890,579
0.5,-2.551,0,1,1,0,806,99.6,3890,579
1.5,-1.756,0,1,1,0,806,99.6,3890,579
2.5,-0.338,0,1,1,0,806,99.6,3890,579
-1.5,-3.068,0,0,1,0,806,99.6,3890,580
-0.5,-0.716,0,0,1,0,806,99.6,3890,580
0.5,0.343,0,0,1,0,806,99.6,3890,580
1.5,0.021,0,0,1,0,806,99.6,3890,580
2.5,0.551,0,0,1,0,806,99.6,3890,580
-0.5,-1.505,0,1,1,0,806,99.6,3890,581
0.5,-1.555,0,1,1,0,806,99.6,3890,581
1.5,0.021,0,1,1,0,806,99.6,3890,581
2.5,0.251,0,1,1,0,806,99.6,3890,581
0.5,1.309,0,1,1,0,806,99.6,3890,582
1.5,1.346,0,1,1,0,806,99.6,3890,582
2.5,1.199,0,1,1,0,806,99.6,3890,582
-1.5,-3.887,0,0,1,0,806,99.6,3890,583
-0.5,-2.902,1,0,1,0,806,99.6,3890,583
0.5,-3.272,0,0,1,0,806,99.6,3890,583
1.5,-1.859,0,0,1,0,806,99.6,3890,583
2.5,-1.485,0,0,1,0,806,99.6,3890,583
-1.5,-2.377,0,1,1,0,806,99.6,3890,584
-0.5,-0.608,1,1,1,0,806,99.6,3890,584
0.5,-0.264,0,1,1,0,806,99.6,3890,584
1.5,-0.702,0,1,1,0,806,99.6,3890,584
2.5,-0.537,0,1,1,0,806,99.6,3890,584
-0.5,-1.694,0,1,1,0,806,99.6,3890,585
0.5,-1.34,0,1,1,0,806,99.6,3890,585
1.5,-0.297,0,1,1,0,806,99.6,3890,585
2.5,-0.116,0,1,1,0,806,99.6,3890,585
-1.5,-2.225,0,1,1,0,806,99.6,3890,586
-0.5,-0.785,0,1,1,0,806,99.6,3890,586
0.5,0.114,0,1,1,0,806,99.6,3890,586
1.5,0.516,0,1,1,0,806,99.6,3890,586
2.5,0.947,0,1,1,0,806,99.6,3890,586
-1.5,-2.596,0,1,1,0,806,99.6,3890,587
-0.5,-1.054,0,1,1,0,806,99.6,3890,587
0.5,-0.725,0,1,1,0,806,99.6,3890,587
1.5,0.182,0,1,1,0,806,99.6,3890,587
2.5,1.098,0,1,1,0,806,99.6,3890,587
-1.5,-1.616,0,1,1,0,806,99.6,3890,588
-0.5,-0.645,0,1,1,0,806,99.6,3890,588
0.5,0.463,0,1,1,0,806,99.6,3890,588
1.5,-0.456,0,1,1,0,806,99.6,3890,588
2.5,0.352,0,1,1,0,806,99.6,3890,588
0.5,-1.446,0,0,1,0,806,99.6,3890,779
1.5,-0.192,0,0,1,0,806,99.6,3890,779
2.5,-0.396,0,0,1,0,806,99.6,3890,779
0.5,-2.406,0,0,1,0,806,99.6,3890,821
1.5,-0.823,1,0,1,0,806,99.6,3890,821
2.5,-0.156,0,0,1,0,806,99.6,3890,821
-1.5,-1.13,0,1,1,0,806,99.6,3890,963
-0.5,0.338,0,1,1,0,806,99.6,3890,963
0.5,1.146,0,1,1,0,806,99.6,3890,963
1.5,0.751,0,1,1,0,806,99.6,3890,963
2.5,0.848,0,1,1,0,806,99.6,3890,963
-2.5,-4.406,0,1,1,0,806,99.6,3890,964
-1.5,-2.413,1,1,1,0,806,99.6,3890,964
-0.5,-1.441,0,1,1,0,806,99.6,3890,964
0.5,-1.236,0,1,1,0,806,99.6,3890,964
1.5,-0.509,0,1,1,0,806,99.6,3890,964
2.5,0.402,0,1,1,0,806,99.6,3890,964
-2.5,-3.558,0,0,1,0,806,99.6,3890,965
-1.5,-1.464,1,0,1,0,806,99.6,3890,965
-0.5,-0.028,0,0,1,0,806,99.6,3890,965
0.5,0.227,0,0,1,0,806,99.6,3890,965
1.5,0.573,0,0,1,0,806,99.6,3890,965
2.5,1.148,0,0,1,0,806,99.6,3890,965
-1.5,-2.839,0,1,1,0,806,99.6,3890,966
-0.5,-2.136,0,1,1,0,806,99.6,3890,966
0.5,-2.14,0,1,1,0,806,99.6,3890,966
1.5,-1.002,0,1,1,0,806,99.6,3890,966
2.5,0.301,0,1,1,0,806,99.6,3890,966
-1.5,-3.068,0,0,1,0,806,99.6,3890,967
-0.5,-3.068,1,0,1,0,806,99.6,3890,967
0.5,-1.063,0,0,1,0,806,99.6,3890,967
1.5,-1.796,0,0,1,0,806,99.6,3890,967
2.5,-1.838,0,0,1,0,806,99.6,3890,967
-1.5,-3.558,0,1,1,0,806,99.6,3890,968
-0.5,-0.608,1,1,1,0,806,99.6,3890,968
0.5,-0.197,0,1,1,0,806,99.6,3890,968
1.5,-1.183,0,1,1,0,806,99.6,3890,968
2.5,-1.107,0,1,1,0,806,99.6,3890,968
-1.5,-3.068,0,1,1,0,806,99.6,3890,969
-0.5,-0.608,1,1,1,0,806,99.6,3890,969
0.5,-1.41,0,1,1,0,806,99.6,3890,969
1.5,-2.335,0,1,1,0,806,99.6,3890,969
2.5,-1.048,0,1,1,0,806,99.6,3890,969
-1.5,-1.303,0,1,1,0,806,99.6,3890,971
-0.5,0.148,0,1,1,0,806,99.6,3890,971
0.5,0.587,0,1,1,0,806,99.6,3890,971
1.5,0.459,0,1,1,0,806,99.6,3890,971
2.5,0.997,0,1,1,0,806,99.6,3890,971
-1.5,-2.839,0,1,1,0,806,99.6,3890,972
-0.5,-0.785,0,1,1,0,806,99.6,3890,972
0.5,-1.03,0,1,1,0,806,99.6,3890,972
1.5,-1.235,0,1,1,0,806,99.6,3890,972
-1.5,-2.899,0,0,1,0,806,99.6,3890,973
-0.5,-1.541,0,0,1,0,806,99.6,3890,973
0.5,-1.236,0,0,1,0,806,99.6,3890,973
1.5,-0.779,0,0,1,0,806,99.6,3890,973
2.5,-0.396,0,0,1,0,806,99.6,3890,973
-1.5,-2.162,0,0,1,0,806,99.6,3890,974
-0.5,-1.378,0,0,1,0,806,99.6,3890,974
0.5,-0.316,0,0,1,0,806,99.6,3890,974
1.5,-0.456,0,0,1,0,806,99.6,3890,974
2.5,0.452,0,0,1,0,806,99.6,3890,974
-1.5,-0.84,0,1,1,0,806,99.6,3890,975
-0.5,0.546,0,1,1,0,806,99.6,3890,975
0.5,1.678,0,1,1,0,806,99.6,3890,975
1.5,1.934,0,1,1,0,806,99.6,3890,975
2.5,1.852,0,1,1,0,806,99.6,3890,975
-1.5,-2.032,0,1,1,0,806,99.6,3890,976
-0.5,-0.854,0,1,1,0,806,99.6,3890,976
0.5,-0.419,0,1,1,0,806,99.6,3890,976
1.5,-0.032,0,1,1,0,806,99.6,3890,976
-0.5,-1.314,0,0,1,0,806,99.6,3890,978
0.5,-1.236,0,0,1,0,806,99.6,3890,978
1.5,-0.456,0,0,1,0,806,99.6,3890,978
2.5,0.601,0,0,1,0,806,99.6,3890,978
-1.5,-2.032,0,1,1,0,806,99.6,3890,979
-0.5,-0.501,0,1,1,0,806,99.6,3890,979
0.5,0.003,0,1,1,0,806,99.6,3890,979
-1.5,-1.83,0,1,1,0,806,99.6,3890,980
-0.5,-0.645,0,1,1,0,806,99.6,3890,980
0.5,0.716,0,1,1,0,806,99.6,3890,980
1.5,-0.403,0,1,1,0,806,99.6,3890,980
2.5,0.352,0,1,1,0,806,99.6,3890,980
-1.5,-2.596,0,1,1,0,806,99.6,3890,981
-0.5,-1.12,0,1,1,0,806,99.6,3890,981
0.5,-1.03,0,1,1,0,806,99.6,3890,981
1.5,-0.192,0,1,1,0,806,99.6,3890,981
-1.5,-3.232,0,0,1,0,806,99.6,3890,982
-0.5,-1.538,1,0,1,0,806,99.6,3890,982
0.5,-0.645,0,0,1,0,806,99.6,3890,982
1.5,-0.883,0,0,1,0,806,99.6,3890,982
2.5,-0.264,0,0,1,0,806,99.6,3890,982
-1.5,-2.902,0,0,1,0,806,99.6,3890,983
-0.5,-2.558,1,0,1,0,806,99.6,3890,983
0.5,-1.641,0,0,1,0,806,99.6,3890,983
-1.5,-1.303,0,0,1,0,806,99.6,3890,984
-0.5,-1.25,0,0,1,0,806,99.6,3890,984
0.5,-0.522,0,0,1,0,806,99.6,3890,984
1.5,1.066,0,0,1,0,806,99.6,3890,984
-1.5,-3.232,0,0,1,0,806,99.6,3890,985
-0.5,-0.194,0,0,1,0,806,99.6,3890,985
0.5,1.485,0,0,1,0,806,99.6,3890,985
-1.5,-1.689,0,0,1,0,806,99.6,3890,986
-0.5,-0.921,0,0,1,0,806,99.6,3890,986
0.5,1.309,0,0,1,0,806,99.6,3890,986
1.5,0.516,0,0,1,0,806,99.6,3890,986
2.5,1.199,0,0,1,0,806,99.6,3890,986
-2.5,-4.228,0,1,1,0,806,99.6,3890,987
-1.5,-2.162,1,1,1,0,806,99.6,3890,987
-0.5,-1.054,0,1,1,0,806,99.6,3890,987
-1.5,-1.276,1,0,1,0,806,99.6,3890,1044
-0.5,-0.854,0,0,1,0,806,99.6,3890,1044
0.5,1.309,0,0,1,0,806,99.6,3890,1044
1.5,1.346,0,0,1,0,806,99.6,3890,1044
2.5,1.736,0,0,1,0,806,99.6,3890,1044
-1.5,-3.232,0,0,1,0,806,99.6,3890,1173
-0.5,-1.757,0,0,1,0,806,99.6,3890,1173
0.5,-1.555,0,0,1,0,806,99.6,3890,1173
1.5,-0.139,0,0,1,0,806,99.6,3890,1173
2.5,0.148,0,0,1,0,806,99.6,3890,1173
0.5,0.114,0,1,1,0,806,99.6,3890,1201
1.5,0.128,0,1,1,0,806,99.6,3890,1201
2.5,1.047,0,1,1,0,806,99.6,3890,1201
-1.5,-2.596,0,0,1,0,806,99.6,3890,1260
-0.5,-1.83,0,0,1,0,806,99.6,3890,1260
0.5,-1.34,0,0,1,0,806,99.6,3890,1260
1.5,-0.889,0,0,1,0,806,99.6,3890,1260
2.5,-0.338,0,0,1,0,806,99.6,3890,1260
-1.5,-2.732,0,1,1,0,806,99.6,3890,1314
-0.5,-0.854,0,1,1,0,806,99.6,3890,1314
0.5,-0.725,0,1,1,0,806,99.6,3890,1314
1.5,0.182,0,1,1,0,806,99.6,3890,1314
-1.5,-2.413,0,0,1,0,806,99.6,3890,1590
-0.5,-1.185,0,0,1,0,806,99.6,3890,1590
0.5,-0.419,0,0,1,0,806,99.6,3890,1590
1.5,-0.889,0,0,1,0,806,99.6,3890,1590
2.5,0.798,0,0,1,0,806,99.6,3890,1590
-0.5,-1.616,0,1,1,0,806,99.6,3890,1652
0.5,-1.132,0,1,1,0,806,99.6,3890,1652
1.5,-1.059,0,1,1,0,806,99.6,3890,1652
2.5,-0.116,0,1,1,0,806,99.6,3890,1652
-1.5,-2.902,0,1,1,0,806,99.6,3890,1688
-0.5,-1.25,0,1,1,0,806,99.6,3890,1688
0.5,-1.34,0,1,1,0,806,99.6,3890,1688
1.5,-0.67,0,1,1,0,806,99.6,3890,1688
0.5,-0.928,0,0,1,0,806,99.6,3890,1689
1.5,-1.235,0,0,1,0,806,99.6,3890,1689
2.5,-0.225,0,0,1,0,806,99.6,3890,1689
-1.5,-2.225,0,0,0,1,433,82.5,3900,237
-0.5,-1.314,0,0,0,1,433,82.5,3900,237
0.5,0.716,0,0,0,1,433,82.5,3900,237
1.5,1.202,0,0,0,1,433,82.5,3900,237
2.5,1.736,0,0,0,1,433,82.5,3900,237
-0.5,-1.757,0,0,0,1,433,82.5,3900,325
0.5,-1.894,0,0,0,1,433,82.5,3900,325
1.5,-0.456,0,0,0,1,433,82.5,3900,325
-1.5,-2.535,0,0,0,0,433,82.5,3900,439
-0.5,-1.441,0,0,0,0,433,82.5,3900,439
0.5,-0.105,0,0,0,0,433,82.5,3900,439
1.5,0.128,0,0,0,0,433,82.5,3900,439
2.5,0.501,0,0,0,0,433,82.5,3900,439
-2.5,-3.87,0,1,0,1,433,82.5,3900,440
-1.5,-2.288,1,1,0,1,433,82.5,3900,440
-0.5,-1.054,0,1,0,1,433,82.5,3900,440
0.5,-0.725,0,1,0,1,433,82.5,3900,440
1.5,-0.945,0,1,0,1,433,82.5,3900,440
-1.5,-3.268,0,0,0,1,433,82.5,3900,441
-0.5,-0.84,1,0,0,1,433,82.5,3900,441
0.5,-0.197,0,0,0,1,433,82.5,3900,441
1.5,-1.123,0,0,0,1,433,82.5,3900,441
0.5,0.343,0,1,0,1,433,82.5,3900,998
1.5,1.001,0,1,0,1,433,82.5,3900,998
2.5,1.912,0,1,0,1,433,82.5,3900,998
-1.5,-2.162,0,0,0,0,433,82.5,3900,1326
-0.5,-1.054,0,0,0,0,433,82.5,3900,1326
0.5,0.011,1,0,0,0,433,82.5,3900,1326
1.5,-0.454,0,0,0,0,433,82.5,3900,1326
2.5,0.117,0,0,0,0,433,82.5,3900,1326
-1.5,-0.619,0,1,0,0,433,82.5,3900,1327
-0.5,1.764,0,1,0,0,433,82.5,3900,1327
0.5,2.43,0,1,0,0,433,82.5,3900,1327
1.5,2.996,0,1,0,0,433,82.5,3900,1327
2.5,3.699,0,1,0,0,433,82.5,3900,1327
-1.5,-2.474,0,0,0,1,433,82.5,3900,1328
-0.5,-0.921,0,0,0,1,433,82.5,3900,1328
0.5,-1.132,0,0,0,1,433,82.5,3900,1328
1.5,-0.616,0,0,0,1,433,82.5,3900,1328
0.5,-0.584,0,1,0,1,433,82.5,3900,1534
1.5,-0.197,0,1,0,1,433,82.5,3900,1534
2.5,1.279,0,1,0,1,433,82.5,3900,1534
-2.5,-3.46,0,0,1,0,413,100,3950,62
-1.5,-1.13,1,0,1,0,413,100,3950,62
-0.5,-2.072,0,0,1,0,413,100,3950,62
0.5,-0.522,0,0,1,0,413,100,3950,62
1.5,-0.297,0,0,1,0,413,100,3950,62
2.5,1.25,0,0,1,0,413,100,3950,62
-2.5,-2.732,0,0,1,0,413,100,3950,63
-1.5,-0.365,1,0,1,0,413,100,3950,63
-0.5,-0.785,0,0,1,0,413,100,3950,63
0.5,0.463,0,0,1,0,413,100,3950,63
-1.5,-3.558,0,0,1,0,413,100,3950,65
-0.5,-0.84,1,0,1,0,413,100,3950,65
0.5,-1.41,0,0,1,0,413,100,3950,65
1.5,-0.823,0,0,1,0,413,100,3950,65
-0.5,-2.288,1,0,1,0,413,100,3950,66
0.5,-1.993,0,0,1,0,413,100,3950,66
1.5,-0.391,0,0,1,0,413,100,3950,66
-1.5,-4.055,0,1,1,0,413,100,3950,67
-0.5,-0.733,1,1,1,0,413,100,3950,67
0.5,-2.822,0,1,1,0,413,100,3950,67
1.5,-2.807,0,1,1,0,413,100,3950,67
2.5,-1.455,1,1,1,0,413,100,3950,67
-1.5,-2.558,0,0,1,0,413,100,3950,68
-0.5,-0.06,1,0,1,0,413,100,3950,68
0.5,-1.004,0,0,1,0,413,100,3950,68
1.5,0.076,0,0,1,0,413,100,3950,68
-1.5,0.893,0,1,1,0,413,100,3950,69
-0.5,-0.112,0,1,1,0,413,100,3950,69
0.5,0.343,0,1,1,0,413,100,3950,69
1.5,0.459,0,1,1,0,413,100,3950,69
2.5,2.3,0,1,1,0,413,100,3950,69
-1.5,-1.218,0,1,1,0,413,100,3950,70
-0.5,-1.054,0,1,1,0,413,100,3950,70
0.5,-0.316,0,1,1,0,413,100,3950,70
1.5,0.632,0,1,1,0,413,100,3950,70
2.5,2.3,0,1,1,0,413,100,3950,70
-1.5,-2.778,0,0,1,0,413,100,3950,71
-0.5,-2.265,0,0,1,0,413,100,3950,71
0.5,-0.316,0,0,1,0,413,100,3950,71
1.5,-0.779,0,0,1,0,413,100,3950,71
2.5,1.514,0,0,1,0,413,100,3950,71
-1.5,-0.84,0,1,1,0,413,100,3950,72
-0.5,-1.378,0,1,1,0,413,100,3950,72
0.5,-1.295,1,1,1,0,413,100,3950,72
1.5,-0.262,0,1,1,0,413,100,3950,72
2.5,-0.156,0,1,1,0,413,100,3950,72
-1.5,-0.619,0,1,1,0,413,100,3950,73
-0.5,-0.854,0,1,1,0,413,100,3950,73
0.5,-1.03,0,1,1,0,413,100,3950,73
1.5,0.237,0,1,1,0,413,100,3950,73
2.5,1.736,0,1,1,0,413,100,3950,73
-1.5,-2.097,0,0,1,0,413,100,3950,74
-0.5,-1.882,0,0,1,0,413,100,3950,74
0.5,-1.03,0,0,1,0,413,100,3950,74
1.5,-0.616,0,0,1,0,413,100,3950,74
-1.5,0.329,0,0,1,0,413,100,3950,76
-0.5,-0.854,0,0,1,0,413,100,3950,76
0.5,-0.522,0,0,1,0,413,100,3950,76
1.5,0.021,0,0,1,0,413,100,3950,76
2.5,1.098,0,0,1,0,413,100,3950,76
-1.5,-2.596,0,1,1,0,413,100,3950,77
-0.5,-0.221,0,1,1,0,413,100,3950,77
0.5,-1.665,0,1,1,0,413,100,3950,77
1.5,-0.943,1,1,1,0,413,100,3950,77
2.5,-0.537,0,1,1,0,413,100,3950,77
-1.5,-2.596,0,1,1,0,413,100,3950,78
-0.5,-1.314,0,1,1,0,413,100,3950,78
0.5,-0.522,0,1,1,0,413,100,3950,78
-1.5,-2.162,0,1,1,0,413,100,3950,79
-0.5,-0.273,0,1,1,0,413,100,3950,79
0.5,0.587,0,1,1,0,413,100,3950,79
1.5,1.001,0,1,1,0,413,100,3950,79
2.5,2.768,0,1,1,0,413,100,3950,79
-1.5,-2.902,0,1,1,0,413,100,3950,80
-0.5,-0.497,1,1,1,0,413,100,3950,80
0.5,-2.113,0,1,1,0,413,100,3950,80
